authorID,groupID,author_name,author_order,address,university,department,postal_code,city,state,country,RP_address,RI,OI,UT,refID,PT,PY,PU
49535,49535,"Feer, Francois",3,"Museum Natl Hist Nat, CNRS, Dept Ecol & Gest Biodiversite, UMR 7179, F-91800 Brunoy, France.",museum natl hist nat,cnrs,91800,brunoy,NA,france,NA,NA,NA,WOS:000255987600022,16890,J,2008,OXFORD UNIV PRESS INC
49536,49536,"Pincebourde, Sylvain",2,"Univ Tours, CNRS, Inst Rech Biol Insecte, UMR 6035, F-37200 Tours, France.",univ tours,cnrs,37200,tours,NA,france,NA,B-9704-2008,0000-0001-7964-5861,WOS:000255987600022,16890,J,2008,OXFORD UNIV PRESS INC
49537,49537,"Thery, Marc",1,"Museum Natl Hist Nat, CNRS, Dept Ecol & Gest Biodiversite, UMR 7179, F-91800 Brunoy, France.",museum natl hist nat,cnrs,91800,brunoy,NA,france,NA,NA,NA,WOS:000255987600022,16890,J,2008,OXFORD UNIV PRESS INC
49538,49538,"Ihalainen, E.",1,"Univ Jyvaskyla, Dept Biol & Environm Sci, FI-40014 Jyvaskyla, Finland.",univ jyvaskyla,dept biol & environm sci,40014,jyvaskyla,NA,finland,NA,NA,NA,WOS:000254009800018,16891,J,2008,OXFORD UNIV PRESS INC
49539,23589,"Lindstrom, L.",2,"Univ Jyvaskyla, Dept Biol & Environm Sci, FI-40014 Jyvaskyla, Finland.",univ jyvaskyla,dept biol & environm sci,40014,jyvaskyla,NA,finland,NA,JAC-7673-2023,0000-0002-6452-4538,WOS:000254009800018,16891,J,2008,OXFORD UNIV PRESS INC
49540,23589,"Lindstrom, L.",2,"Univ Jyvaskyla, Dept Biol & Environm Sci, FI-40014 Jyvaskyla, Finland.",univ jyvaskyla,dept biol & environm sci,40014,jyvaskyla,NA,finland,NA,B-2326-2012,0000-0002-6452-4538,WOS:000254009800018,16891,J,2008,OXFORD UNIV PRESS INC
49541,303,"Mappes, Johanna",3,"Univ Jyvaskyla, Dept Biol & Environm Sci, FI-40014 Jyvaskyla, Finland.",univ jyvaskyla,dept biol & environm sci,40014,jyvaskyla,NA,finland,NA,AAZ-3627-2021,0000-0002-1117-5629,WOS:000254009800018,16891,J,2008,OXFORD UNIV PRESS INC
49542,65455,"Puolakkainen, Sari",4,"Univ Jyvaskyla, Dept Biol & Environm Sci, FI-40014 Jyvaskyla, Finland.",univ jyvaskyla,dept biol & environm sci,40014,jyvaskyla,NA,finland,NA,NA,NA,WOS:000254009800018,16891,J,2008,OXFORD UNIV PRESS INC
49543,2516,"Ardia, Daniel R.",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000250673500023,16892,J,2007,OXFORD UNIV PRESS INC
49544,18490,"Clotfelter, ED",1,"Amherst Coll, Dept Biol, Amherst, MA 01002 USA.",amherst coll,dept biol,01002,amherst,ma,usa,NA,NA,NA,WOS:000250673500023,16892,J,2007,OXFORD UNIV PRESS INC
49545,15720,"McGraw, Kevin J.",3,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000250673500023,16892,J,2007,OXFORD UNIV PRESS INC
49546,10757,"Fischhoff, Ilya R.",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000249498300007,16893,J,2007,OXFORD UNIV PRESS INC
49547,20826,"Rubenstein, Daniel, I",3,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000249498300007,16893,J,2007,OXFORD UNIV PRESS INC
49548,10758,"Sundaresan, Siva R.",1,"Princeton Univ, Dept Ecol & Evolut Biol, Princeton, NJ 08544 USA.",princeton univ,dept ecol & evolut biol,08544,princeton,nj,usa,NA,NA,NA,WOS:000249498300007,16893,J,2007,OXFORD UNIV PRESS INC
49549,4191,"Fischer, Klaus",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000248224100004,16894,J,2007,OXFORD UNIV PRESS INC
49550,49550,"Geister, Thorin L.",1,"Univ Bayreuth, Dept Anim Ecol 1, D-95440 Bayreuth, Germany.",univ bayreuth,dept anim ecol 1,95440,bayreuth,NA,germany,NA,NA,NA,WOS:000248224100004,16894,J,2007,OXFORD UNIV PRESS INC
49551,40194,"Blake, John G.",5,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000244658100002,16895,J,2007,OXFORD UNIV PRESS INC
49552,60730,"Duraes, Renata",3,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000244658100002,16895,J,2007,OXFORD UNIV PRESS INC
49553,40195,"Loiselle, Bette A.",1,"Univ Missouri, Dept Biol, St Louis, MO 63121 USA.",univ missouri,dept biol,63121,saint louis,mo,usa,NA,O-7106-2016,0000-0003-1434-4173,WOS:000244658100002,16895,J,2007,OXFORD UNIV PRESS INC
49554,4751,"Parker, Patricia G.",6,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000244658100002,16895,J,2007,OXFORD UNIV PRESS INC
49555,40197,"Ryder, Thomas B.",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,G-1868-2010,0000-0002-5517-6607,WOS:000244658100002,16895,J,2007,OXFORD UNIV PRESS INC
49556,49556,"Tori, W. P.",4,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000244658100002,16895,J,2007,OXFORD UNIV PRESS INC
49557,48306,"Pike, Thomas W.",1,"Univ Glasgow, Theoret Ecol Grp, Div Environm & Evolutionary Biol, Glasgow G12 8QQ, Lanark, Scotland.",univ glasgow,theoret ecol grp,g128qq,glasgow,lanark,scotland,NA,NA,NA,WOS:000240926600018,16896,J,2006,OXFORD UNIV PRESS INC
49558,49558,"Gilchrist, JS",1,"Univ Cambridge, Dept Zool, Cambridge CB2 3EJ, England.",univ cambridge,dept zool,cb23ej,cambridge,NA,england,NA,NA,NA,WOS:000238450300022,16897,J,2006,OXFORD UNIV PRESS INC
49559,49559,"Demary, KC",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,AAB-9989-2019,NA,WOS:000236819200001,16898,J,2006,OXFORD UNIV PRESS INC
49560,28507,"LEWIS, S",3,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000236819200001,16898,J,2006,OXFORD UNIV PRESS INC
49561,49561,"Michaelidis, CI",1,"Tufts Univ, Dept Biol, Medford, MA 02155 USA.",tufts univ,dept biol,02155,medford,ma,usa,NA,NA,NA,WOS:000236819200001,16898,J,2006,OXFORD UNIV PRESS INC
49562,21570,"O'Connor, David",1,"Univ Sydney, Sch Biol Sci A08, Sydney, NSW 2006, Australia.",univ sydney,sch biol sci a08,2006,sydney,NA,australia,NA,NA,NA,WOS:000235451700008,16899,J,2006,OXFORD UNIV PRESS INC
49563,3538,"Shine, Richard",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,B-8711-2008,NA,WOS:000235451700008,16899,J,2006,OXFORD UNIV PRESS INC
49564,49564,"Fedriani, JM",1,"CSIC, Estac Biol Donana, Seville 41013, Spain.",csic,estac biol donana,41013,seville,NA,spain,NA,R-1328-2018,0000-0002-1581-2621,WOS:000232423700008,16900,J,2005,OXFORD UNIV PRESS INC
49565,49565,"Manzaneda, AJ",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,AAG-1776-2019,0000-0001-9384-7910,WOS:000232423700008,16900,J,2005,OXFORD UNIV PRESS INC
49566,41026,"Lee, Jin-Won",1,"Cornell Univ, Dept Neurobiol & Behav, Ithaca, NY 14853 USA.",cornell univ,dept neurobiol & behav,14853,ithaca,ny,usa,NA,NA,NA,WOS:000228402100010,16901,J,2005,OXFORD UNIV PRESS INC
49567,8323,"Johnson, J. Chadwick",1,"Univ Kentucky, TH Morgan Sch Biol Sci, Lexington, KY 40506 USA.",univ kentucky,th morgan sch biol sci,40506,lexington,ky,usa,NA,NA,NA,WOS:000225663900039,16902,J,2005,OXFORD UNIV PRESS INC
49568,5649,"Lindstrom, Kai",1,"Univ Helsinki, Dept Biol & Environm Sci, Helsinki 00014, Finland.",univ helsinki,dept biol & environm sci,00014,helsinki,NA,finland,NA,B-5479-2008,NA,WOS:000225663900012,16903,J,2005,OXFORD UNIV PRESS INC
49569,62093,"Pampoulie, C",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000225663900012,16903,J,2005,OXFORD UNIV PRESS INC
49570,49570,"Adrian, JC",3,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000223042500015,16904,J,2004,OXFORD UNIV PRESS INC
49571,1612,"Brown, Grant E.",1,"Concordia Univ, Dept Biol, Montreal, PQ H4B 1R6, Canada.",concordia univ,dept biol,h4b1r6,montreal,NA,canada,NA,B-7182-2013,0000-0003-3493-3477,WOS:000223042500015,16904,J,2004,OXFORD UNIV PRESS INC
49572,49572,"Poirier, JF",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000223042500015,16904,J,2004,OXFORD UNIV PRESS INC
49573,212,"Byrne, Phillip G.",1,"Australian Natl Univ, Div Bot & Zool, Canberra, ACT 0200, Australia.",australian natl univ,div bot & zool,0200,canberra,NA,australia,NA,NA,0000-0003-2183-9959,WOS:000223042500022,16905,J,2004,OXFORD UNIV PRESS INC
49574,13184,"Leaver, Lisa A.",1,"Univ Exeter, Sch Psychol, Exeter EX4 4QG, Devon, England.",univ exeter,sch psychol,ex44qg,exeter,devon,england,NA,B-4924-2009,0000-0001-7805-2159,WOS:000223042500004,16906,J,2004,OXFORD UNIV PRESS INC
49575,10953,"Coolen, I",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000220485100013,16907,J,2004,OXFORD UNIV PRESS INC
49576,49576,"Kendal, Rachel L.",1,"Univ Cambridge, Dept Zool, Subdept Anim Behav, Cambridge CB3 8AA, England.",univ cambridge,dept zool,cb38aa,cambridge,NA,england,NA,NA,NA,WOS:000220485100013,16907,J,2004,OXFORD UNIV PRESS INC
49577,7870,"Laland, KN",3,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,C-9482-2011,NA,WOS:000220485100013,16907,J,2004,OXFORD UNIV PRESS INC
49578,49578,"Calzada, J",5,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,JAC-6624-2023,0000-0001-5701-2238,WOS:000189345400004,16908,J,2004,OXFORD UNIV PRESS INC
49579,49578,"Calzada, J",5,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,L-4853-2017,0000-0001-5701-2238,WOS:000189345400004,16908,J,2004,OXFORD UNIV PRESS INC
49580,49580,"DELIBES, M",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,K-2744-2014,0000-0002-3569-567X,WOS:000189345400004,16908,J,2004,OXFORD UNIV PRESS INC
49581,49564,"Fedriani, JM",4,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,R-1328-2018,0000-0002-1581-2621,WOS:000189345400004,16908,J,2004,OXFORD UNIV PRESS INC
49582,49582,"Ferreras, P",1,"CSIC, Estac Biol Donana, Dept Appl Biol, Seville 41013, Spain.",csic,estac biol donana,41013,seville,NA,spain,NA,A-6017-2009,0000-0002-1116-6706,WOS:000189345400004,16908,J,2004,OXFORD UNIV PRESS INC
49583,2063,"Palomares, Francisco",3,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,F-5327-2016,0000-0002-4655-7205,WOS:000189345400004,16908,J,2004,OXFORD UNIV PRESS INC
49584,49584,"Revilla, E",6,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,B-5100-2008,0000-0001-5534-5581,WOS:000189345400004,16908,J,2004,OXFORD UNIV PRESS INC
49585,49585,"Bishop, PJ",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,0000-0003-0744-3229,WOS:000189345400010,16909,J,2004,OXFORD UNIV PRESS INC
49586,49586,"WALDMAN, B",1,"Univ Canterbury, Dept Zool, Christchurch 1, New Zealand.",univ canterbury,dept zool,1,christchurch,NA,new zealand,NA,A-1269-2009,0000-0003-0006-5333,WOS:000189345400010,16909,J,2004,OXFORD UNIV PRESS INC
49587,3407,"Johnstone, Rufus A.",1,"Univ Cambridge, Dept Zool, Cambridge CB2 3EJ, England.",univ cambridge,dept zool,cb23ej,cambridge,NA,england,NA,NA,NA,WOS:000187466600004,16910,J,2003,OXFORD UNIV PRESS INC
49588,5963,"Roulin, Alexandre",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000187466600004,16910,J,2003,OXFORD UNIV PRESS INC
49589,49589,"Beall, SM",3,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000184534600010,16911,J,2003,OXFORD UNIV PRESS INC
49590,26481,"BREITWISCH, R",4,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000184534600010,16911,J,2003,OXFORD UNIV PRESS INC
49591,1359,"Jawor, Jodie M.",1,"Univ Dayton, Dept Biol, Dayton, OH 45469 USA.",univ dayton,dept biol,45469,dayton,oh,usa,NA,NA,NA,WOS:000184534600010,16911,J,2003,OXFORD UNIV PRESS INC
49592,49592,"Linville, SU",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000184534600010,16911,J,2003,OXFORD UNIV PRESS INC
49593,27473,"Cunningham, EJA",1,"Univ Sheffield, Dept Anim & Plant Sci, Sheffield S10 2TN, S Yorkshire, England.",univ sheffield,dept anim & plant sci,s102tn,sheffield,s yorkshire,england,NA,I-9190-2012,NA,WOS:000182957900004,16912,J,2003,OXFORD UNIV PRESS INC
49594,158,"Chivers, Douglas P.",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000182957900005,16913,J,2003,OXFORD UNIV PRESS INC
49595,22176,"Mathis, Alicia",1,"SW Missouri State Univ, Dept Biol, Springfield, MO 65804 USA.",sw missouri state univ,dept biol,65804,springfield,mo,usa,NA,NA,NA,WOS:000182957900005,16913,J,2003,OXFORD UNIV PRESS INC
49596,49596,"Abe, Jun",1,"Univ Tokyo, Dept Syst Sci Biol, Meguro Ku, Tokyo 1538902, Japan.",univ tokyo,dept syst sci biol,1538902,tokyo,tokyo,japan,NA,NA,NA,WOS:000180799800006,16914,J,2003,OXFORD UNIV PRESS INC
49597,4647,"Kamimura, Yoshitaka",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,0000-0003-2882-491X,WOS:000180799800006,16914,J,2003,OXFORD UNIV PRESS INC
49598,49598,"Kondo, Nagi",3,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000180799800006,16914,J,2003,OXFORD UNIV PRESS INC
49599,39994,"Shimada, Masakazu",4,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000180799800006,16914,J,2003,OXFORD UNIV PRESS INC
49600,33088,"Gygax, Lorenz",1,"Univ Zurich Irchel, Dept Informat Technol, Artificial Intelligence Lab, CH-8057 Zurich, Switzerland.",univ zurich irchel,dept informat technol,8057,zurich,NA,switzerland,NA,G-2580-2010,0000-0001-8546-2930,WOS:000178001500001,16915,J,2002,OXFORD UNIV PRESS INC
49601,49601,"Bailey, SER",5,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000174647700011,16916,J,2002,OXFORD UNIV PRESS INC
49602,2767,"Burke, T",6,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,B-3196-2011,0000-0003-3848-1244,WOS:000174647700011,16916,J,2002,OXFORD UNIV PRESS INC
49603,34640,"HANOTTE, O",3,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,B-4669-2013,0000-0002-2877-4767,WOS:000174647700011,16916,J,2002,OXFORD UNIV PRESS INC
49604,12943,"Lank, David B.",1,"Simon Fraser Univ, Dept Biol Sci, Behav Ecol Res Grp, Burnaby, BC V5A 1S6, Canada.",simon fraser univ,dept biol sci,v5a1s6,burnaby,NA,canada,NA,NA,NA,WOS:000174647700011,16916,J,2002,OXFORD UNIV PRESS INC
49605,49605,"Ohtonen, A",4,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000174647700011,16916,J,2002,OXFORD UNIV PRESS INC
49606,19897,"Smith, Charlotte",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000174647700011,16916,J,2002,OXFORD UNIV PRESS INC
49607,49607,"Chuang-Dobbs, HC",1,"SUNY Buffalo, Dept Biol Sci, Buffalo, NY 14260 USA.",suny buffalo,dept biol sci,14260,buffalo,ny,usa,NA,NA,NA,WOS:000170702700004,16917,J,2001,OXFORD UNIV PRESS INC
49608,39795,"Holmes, RT",3,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000170702700004,16917,J,2001,OXFORD UNIV PRESS INC
49609,3023,"Webster, Michael S.",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,AAB-7151-2020,0000-0001-7585-4578,WOS:000170702700004,16917,J,2001,OXFORD UNIV PRESS INC
49610,18205,"Jacobs, Lucia F.",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000170702700001,16918,J,2001,OXFORD UNIV PRESS INC
49611,49611,"Preston, SD",1,"Univ Calif Berkeley, Dept Psychol, Berkeley, CA 94720 USA.",univ calif berkeley,dept psychol,94720,berkeley,ca,usa,NA,U-6518-2019,NA,WOS:000170702700001,16918,J,2001,OXFORD UNIV PRESS INC
49612,3284,"Dicke, Marcel",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,JAO-0864-2023,0000-0001-8565-8896,WOS:000165878000005,16919,J,2000,OXFORD UNIV PRESS INC
49613,3284,"Dicke, Marcel",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,B-2300-2010,0000-0001-8565-8896,WOS:000165878000005,16919,J,2000,OXFORD UNIV PRESS INC
49614,49614,"Shimoda, T",1,"Wageningen Univ, Entomol Lab, NL-6700 EH Wageningen, Netherlands.",wageningen univ,entomol lab,6700,wageningen,NA,netherlands,NA,NA,NA,WOS:000165878000005,16919,J,2000,OXFORD UNIV PRESS INC
49615,49615,"Karlsen, RF",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000088355900006,16920,J,2000,OXFORD UNIV PRESS INC
49616,49616,"Listoen, C",1,"Univ Oslo, Dept Biol, N-0316 Oslo, Norway.",univ oslo,dept biol,0316,oslo,NA,norway,NA,NA,NA,WOS:000088355900006,16920,J,2000,OXFORD UNIV PRESS INC
49617,5107,"SLAGSVOLD, T",3,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000088355900006,16920,J,2000,OXFORD UNIV PRESS INC
49618,50825,"Kats, RKH",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000084919600005,16921,J,1999,OXFORD UNIV PRESS INC
49619,1425,"Komdeur, Jan",1,"Univ Groningen, Zool Lab, NL-9750 AA Haren, Netherlands.",univ groningen,zool lab,9750,haren,NA,netherlands,NA,X-1261-2019,NA,WOS:000084919600005,16921,J,1999,OXFORD UNIV PRESS INC
49620,49620,"Abreu, FBE",1,"Univ Oxford, Dept Zool, Oxford OX1 3PS, England.",univ oxford,dept zool,ox13ps,oxford,NA,england,NA,NA,NA,WOS:000081015100018,16922,J,1999,OXFORD UNIV PRESS INC
49621,6190,"KACELNIK, A",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000081015100018,16922,J,1999,OXFORD UNIV PRESS INC
49622,6351,"YOERG, SI",1,"Univ Calif Berkeley, Museum Vertebrate Zool, Berkeley, CA 94720 USA.",univ calif berkeley,museum vertebrate zool,94720,berkeley,ca,usa,NA,NA,NA,WOS:000078631100008,16923,J,1998,OXFORD UNIV PRESS INC
49623,1615,"Brown, JS",3,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,J-2624-2012,NA,WOS:000072758700007,16924,J,1998,OXFORD UNIV PRESS INC
49624,26739,"Morgan, Rachael",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000072758700007,16924,J,1998,OXFORD UNIV PRESS INC
49625,49625,"Norman, JE",4,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000072758700007,16924,J,1998,OXFORD UNIV PRESS INC
49626,49626,"Thorson, JM",1,"Univ Illinois, Dept Biol Sci, Chicago, IL 60607 USA.",univ illinois,dept biol sci,60607,chicago,il,usa,NA,NA,NA,WOS:000072758700007,16924,J,1998,OXFORD UNIV PRESS INC
49627,23869,"MCRAE, SB",1,"Univ Cambridge, Dept Zool, Cambridge CB2 3EJ, England.",univ cambridge,dept zool,cb23ej,cambridge,NA,england,NA,L-7273-2019,0000-0003-3209-4710,WOS:000071611800013,16925,J,1998,OXFORD UNIV PRESS INC
49628,31030,"Birgersson, B",1,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:A1997XX33800004,16926,J,1997,OXFORD UNIV PRESS INC
49629,49629,"Ekvall, K",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:A1997XX33800004,16926,J,1997,OXFORD UNIV PRESS INC
49630,10741,"Dill, LM",1,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:A1997WT17300012,16927,J,1997,OXFORD UNIV PRESS INC
49631,50837,"FRASER, AF",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:A1997WT17300012,16927,J,1997,OXFORD UNIV PRESS INC
49632,49632,"Hillgarth, N",1,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:A1997WH70500016,16928,J,1997,OXFORD UNIV PRESS INC
49633,32775,"RAMENOFSKY, M",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:A1997WH70500016,16928,J,1997,OXFORD UNIV PRESS INC
49634,12774,"WINGFIELD, JC",3,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:A1997WH70500016,16928,J,1997,OXFORD UNIV PRESS INC
49635,49635,"Premoli, MC",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:A1997WH70500011,16929,J,1997,OXFORD UNIV PRESS INC
49636,45653,"SELLA, G",1,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:A1997WH70500011,16929,J,1997,OXFORD UNIV PRESS INC
49637,49637,"Turri, F",3,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:A1997WH70500011,16929,J,1997,OXFORD UNIV PRESS INC
49638,58048,"Ratnieks, Francis L. W.",1,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:A1996VW03800015,16930,J,1996,OXFORD UNIV PRESS INC
49639,49639,"Caselle, J",3,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:A1996UF66900008,16931,J,1996,OXFORD UNIV PRESS INC
49640,36319,"Gori, D",1,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,AAC-3486-2022,0000-0003-4954-9419,WOS:A1996UF66900008,16931,J,1996,OXFORD UNIV PRESS INC
49641,5123,"ROHWER, S",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:A1996UF66900008,16931,J,1996,OXFORD UNIV PRESS INC
49642,1254,"Moller, Anders Pape",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,O-6665-2016,NA,WOS:A1996UF66900014,16932,J,1996,OXFORD UNIV PRESS INC
49643,2284,"Jose Soler, Juan",1,"UNIV COPENHAGEN,INST ZOOL,DEPT POPULAT BIOL,DK-2100 COPENHAGEN O,DENMARK.",univ copenhagen,inst zool,2100,copenhagen o,NA,denmark,NA,H-2363-2011,0000-0003-2990-1489,WOS:A1996UF66900014,16932,J,1996,OXFORD UNIV PRESS INC
